S? th? t?,???ng d?n,Tên ?nh,Nhãn Bàn Tay,Nhãn Ngón Tay Cái,Cluster,id,PC1,PC2
No. 3459,train1,5408.png,L,P,0,5408,768.1893463395029,1085.4259811283375
No. 3460,train1,5409.png,L,P,0,5409,-1495.6949012794994,958.9443008417194
No. 3461,train1,5410.png,L,P,0,5410,50.03060403175218,1005.2234418482383
No. 3462,train1,5411.png,L,P,0,5411,232.16596281750012,588.1516328389182
No. 3463,train1,5413.png,L,P,0,5413,1877.5052701983127,-1332.5369824471493
No. 3464,train1,5414.png,L,P,0,5414,524.4707217520279,-807.0110801647365
No. 3465,train1,5415.png,L,P,0,5415,343.1203163044656,-1071.9179031478848
No. 3466,train1,5416.png,L,P,0,5416,715.2358851874766,-1235.1880616308188
No. 3467,train1,5418.png,L,P,0,5418,71.92218842823138,1279.4079879999779
No. 3468,train1,5420.png,L,P,0,5420,151.94394861809005,-818.2445526510468
No. 3469,train1,5421.png,L,P,0,5421,-208.2843509916307,925.2851389264634
No. 3470,train1,5422.png,L,P,0,5422,-20.57294466417809,708.3399776038453
No. 3471,train1,5423.png,L,P,0,5423,-632.144318170615,1655.9242342895216
No. 3472,train1,5424.png,L,P,0,5424,578.5776558535134,-817.9297550303078
No. 3473,train1,5425.png,L,P,0,5425,2339.9161153753143,911.8948271640837
No. 3474,train1,5426.png,L,P,0,5426,-887.5693180115793,-1031.5412257869555
No. 3475,train1,5427.png,L,P,0,5427,-342.1462225971414,505.07509351190254
No. 3476,train1,5428.png,L,P,0,5428,-99.69837847545891,332.2325723563915
No. 3477,train1,5429.png,L,P,0,5429,9.982201115613023,173.514264516361
No. 3478,train1,5430.png,L,P,0,5430,277.2596010209377,149.71123679315306
No. 3479,train1,5431.png,L,P,0,5431,-165.55278688864655,-1018.6140264511776
No. 3480,train1,5432.png,L,P,0,5432,1867.4662563808379,273.3918875215463
No. 3481,train1,5433.png,L,P,0,5433,-537.3799075664707,-9.719777630051615
No. 3482,train1,5434.png,L,P,0,5434,-8.505408340950488,-1215.7306628259782
No. 3483,train1,5435.png,L,P,0,5435,2689.6906220193628,873.0301835902491
No. 3484,train1,5436.png,L,P,0,5436,-1768.2613643826405,290.3713994253621
No. 3485,train1,5437.png,L,P,0,5437,-340.9338620491507,-1262.3135442256116
No. 3486,train1,5438.png,L,P,0,5438,-600.0637777568807,1677.9236430253786
No. 3487,train1,5439.png,L,P,0,5439,823.1112340213751,-751.422313362774
No. 3488,train1,5440.png,L,P,0,5440,209.28804083048695,994.5698669003147
No. 3489,train1,5441.png,L,P,0,5441,162.48506694991906,-1755.6113268314896
No. 3490,train1,5442.png,L,P,0,5442,135.9961689814488,-354.24561467902794
No. 3491,train1,5443.png,L,P,0,5443,1494.557408709764,861.0843513576692
No. 3492,train1,5444.png,L,P,0,5444,-419.89675880090203,207.09666026135034
No. 3493,train1,5445.png,L,P,0,5445,810.5759851443423,-675.1691504848458
No. 3494,train1,5446.png,L,P,0,5446,629.4055007903002,64.69508199455271
No. 3495,train1,5447.png,L,P,0,5447,429.725226660096,-1268.661639915176
No. 3496,train1,5448.png,L,P,0,5448,944.8994312713766,-1856.2901723141395
No. 3497,train1,5449.png,L,P,0,5449,-23.704452748756097,478.5026571538018
No. 3498,train1,5450.png,L,P,0,5450,722.4669836306834,25.381303014905466
No. 3499,train1,5452.png,L,P,0,5452,164.24417731936364,1301.3402129582144
No. 3500,train1,5453.png,L,P,0,5453,-191.5796958007889,1317.5360341276512
No. 3501,train1,5455.png,L,P,0,5455,-634.776795753879,1236.087068612685
No. 3502,train1,5456.png,L,P,0,5456,-412.7886271242334,320.159426718238
No. 3503,train1,5457.png,L,P,0,5457,-210.1322843549377,-1295.8362638584065
No. 3504,train1,5458.png,L,P,0,5458,2.479515920149868,294.212238340529
No. 3505,train1,5459.png,L,P,0,5459,244.13139985805276,1324.0495853479788
No. 3506,train1,5460.png,L,P,0,5460,1747.1000838299747,-849.2592700658097
No. 3507,train1,5461.png,L,P,0,5461,377.8575696705431,156.19171480164357
No. 3508,train1,5462.png,L,P,0,5462,-168.6945871404944,1438.6612327709538
No. 3509,train1,5463.png,L,P,0,5463,-1683.3085648616172,-394.3119017347796
No. 3510,train1,5464.png,L,P,0,5464,-671.1458616736866,462.37724747579773
No. 3511,train1,5465.png,L,P,0,5465,624.325864833667,-86.84309842288557
No. 3512,train1,5466.png,L,P,0,5466,-472.7507891301981,1021.542225591925
No. 3514,train1,5468.png,L,P,0,5468,-612.2865043560209,47.785817823599174
No. 3515,train1,5469.png,L,P,0,5469,-905.5693969285124,-255.08404006851413
No. 3517,train1,5471.png,L,P,0,5471,169.37447173765736,-758.8005568667043
No. 3518,train1,5472.png,L,P,0,5472,270.7995292348286,985.253079923448
No. 3519,train1,5473.png,L,P,0,5473,316.243608177563,-285.3770862770387
No. 3520,train1,5474.png,L,P,0,5474,1952.2922220183948,848.9361672335191
No. 3521,train1,5475.png,L,P,0,5475,493.6567265412676,-1483.1725382202874
No. 3522,train1,5476.png,L,P,0,5476,245.9206920879392,364.5506604493876
No. 3523,train1,5477.png,L,P,0,5477,707.1113744244918,-1513.7012371098333
No. 3524,train1,5478.png,L,P,0,5478,-73.95354387539784,-312.64214559749064
No. 3525,train1,5479.png,L,P,0,5479,-945.9688610039201,285.57571014538576
No. 3526,train1,5480.png,L,P,0,5480,-494.75029317220975,939.2608209425193
No. 3527,train1,5481.png,L,P,0,5481,-81.262493868742,-981.7335798607902
No. 3528,train1,5482.png,L,P,0,5482,1207.5917415887595,1199.081574681846
No. 3529,train1,5483.png,L,P,0,5483,-314.77414666840343,1023.5876405060321
No. 3530,train1,5484.png,L,P,0,5484,-38.379670190121274,-291.46225577432426
No. 3531,train1,5485.png,L,P,0,5485,21.9133319961619,1620.925098388656
No. 3532,train1,5486.png,L,P,0,5486,-746.7528179141802,-1382.2445329003372
No. 3533,train1,5487.png,L,P,0,5487,-180.64151209434598,1313.8960967350897
No. 3534,train1,5488.png,L,P,0,5488,508.94204006653473,499.34461732694956
No. 3535,train1,5489.png,L,P,0,5489,-495.33163003285983,1367.9085236023523
No. 3537,train1,5491.png,L,P,0,5491,562.0358058974292,-1204.8423508317194
No. 3538,train1,5492.png,L,P,0,5492,356.97160028834213,-1101.4280023624797
No. 3539,train1,5493.png,L,P,0,5493,953.6678546614886,-953.94438205076
No. 3540,train1,5494.png,L,P,0,5494,-235.14518663738235,852.6385775393604
No. 3541,train1,5495.png,L,P,0,5495,-626.9138325181987,-772.130731123359
No. 3542,train1,5496.png,L,P,0,5496,-119.21856432689178,731.8082351517972
No. 3543,train1,5497.png,L,P,0,5497,-279.05058487402476,-1281.5522857737449
No. 3545,train1,5499.png,L,P,0,5499,-750.7631702381244,453.7091137631038
No. 3546,train1,5500.png,L,P,0,5500,606.3109592118282,591.1688467513505
No. 3547,train1,5501.png,L,P,0,5501,-1222.857735582325,1201.7728071049228
No. 3548,train1,5502.png,L,P,0,5502,-248.3519912627637,2.6235707103505606
No. 3549,train1,5503.png,L,P,0,5503,964.3780196274975,1445.6123176042363
No. 3550,train1,5504.png,L,P,0,5504,870.6423332922609,-1115.7699086231587
No. 3551,train1,5505.png,L,P,0,5505,-93.3096921351531,-1768.9539691603015
No. 3553,train1,5507.png,L,P,0,5507,-1186.974576682482,877.1770467402332
No. 3554,train1,5508.png,L,P,0,5508,1454.3621459087306,1503.172916515495
No. 3555,train1,5509.png,L,P,0,5509,1443.860537437578,1014.132049185036
No. 3556,train1,5510.png,L,P,0,5510,2414.633240833998,64.82592577708245
No. 3557,train1,5511.png,L,P,0,5511,-284.21538506813937,-1072.809147969984
No. 3558,train1,5512.png,L,P,0,5512,1519.6732967947491,-1347.3628349390874
No. 3559,train1,5513.png,L,P,0,5513,1237.249004649983,-1323.8578942704953
No. 3560,train1,5514.png,L,P,0,5514,2144.782533028495,382.3189812452077
No. 3561,train1,5515.png,L,P,0,5515,552.3643095461139,-49.32995180068162
No. 3562,train1,5516.png,L,P,0,5516,1356.1574074098146,-1665.5358664463818
No. 3564,train1,5518.png,L,P,0,5518,-1100.6743485250754,199.36625931718183
No. 3565,train1,5519.png,L,P,0,5519,76.41311296877277,1188.716131964085
No. 3566,train1,5520.png,L,P,0,5520,-498.5800899528852,-122.95084883529456
No. 3567,train1,5521.png,L,P,0,5521,1567.6765189329303,-1386.3120449728224
No. 3568,train1,5522.png,L,P,0,5522,11.831246431338712,-860.9403975955044
No. 3570,train1,5524.png,L,P,0,5524,2090.120289376521,699.9633597837707
No. 3571,train1,5525.png,L,P,0,5525,366.8584487039681,1633.1479392267502
No. 3572,train1,5526.png,L,P,0,5526,-108.04314394493059,1233.3512641510176
No. 3573,train1,5527.png,L,P,0,5527,-140.41134885648566,162.6900468382838
No. 3574,train1,5528.png,L,P,0,5528,2010.1609121283452,669.5925046070802
No. 3575,train1,5529.png,L,P,0,5529,-546.0215137509138,912.7214807989551
No. 3576,train1,5530.png,L,P,0,5530,-516.9036611871165,-4.219192177890635
No. 3577,train1,5531.png,L,P,0,5531,493.96868673589853,-725.4102331244825
No. 3578,train1,5532.png,L,P,0,5532,-237.84044910853066,-901.5775096934825
No. 3579,train1,5533.png,L,P,0,5533,1001.6629277942321,1803.3379739595744
No. 3580,train1,5534.png,L,P,0,5534,721.4651018576294,181.03036989810468
No. 3581,train1,5535.png,L,P,0,5535,668.6215898923474,74.36323630183603
No. 3582,train1,5536.png,L,P,0,5536,381.2650876988498,257.0739418656119
No. 3583,train1,5537.png,L,P,0,5537,-581.0731612813714,-630.1405880957452
No. 3584,train1,5538.png,L,P,0,5538,105.00861750268577,1170.88468748873
No. 3585,train1,5539.png,L,P,0,5539,1620.0725849411804,336.05119851508493
No. 3586,train1,5540.png,L,P,0,5540,24.090939443509665,582.7181256199175
No. 3587,train1,5541.png,L,P,0,5541,19.35244134011068,-67.8826002744292
No. 3588,train1,5542.png,L,P,0,5542,959.165409039075,-2610.654194477875
No. 3589,train1,5543.png,L,P,0,5543,-85.89080508085262,-722.4656267580225
No. 3590,train1,5544.png,L,P,0,5544,-519.9226849010814,360.3497046968166
No. 3591,train1,5545.png,L,P,0,5545,-918.2727658683694,1027.8392219035168
No. 3592,train1,5546.png,L,P,0,5546,-318.6173414780662,787.5845326721167
No. 3594,train1,5548.png,L,P,0,5548,800.4581954896981,-391.87379962204676
No. 3595,train1,5549.png,L,P,0,5549,-931.5678186287627,654.0136234306037
No. 3596,train1,5550.png,L,P,0,5550,-504.53257128517487,399.8362250156456
No. 3597,train1,5551.png,L,P,0,5551,-788.5080891050893,206.59368314074143
No. 3598,train1,5552.png,L,P,0,5552,173.84760775180422,-745.3252904080432
No. 3599,train1,5553.png,L,P,0,5553,350.8607272479737,-1473.1730409832162
No. 3600,train1,5554.png,L,P,0,5554,-458.1598074241256,-590.7403965857558
No. 3601,train1,5555.png,L,P,0,5555,766.8699223529608,-1107.5430750942887
No. 3602,train1,5556.png,L,P,0,5556,80.23557397013944,-928.8338679155489
No. 3603,train1,5557.png,L,P,0,5557,362.48421367395775,-225.7375434524538
No. 3604,train1,5558.png,L,P,0,5558,-417.41713361331654,1097.9307678984987
No. 3605,train1,5559.png,L,P,0,5559,-544.4452870032882,1183.4422830432372
No. 3606,train1,5560.png,L,P,0,5560,865.1452217658076,-60.75988760820948
No. 3607,train1,5561.png,L,P,0,5561,-67.66742523047041,-795.4076513391534
No. 3608,train1,5562.png,L,P,0,5562,-279.58201689593744,-34.75475919767333
No. 3609,train1,5563.png,L,P,0,5563,-1174.4220887275023,372.4046117107566
No. 3610,train1,5564.png,L,P,0,5564,-444.4500389012657,474.6761712738952
No. 3611,train1,5565.png,L,P,0,5565,-15.417630043833382,-176.82424864393053
No. 3612,train1,5566.png,L,P,0,5566,-1040.1708738344582,-400.94655973018484
No. 3613,train1,5567.png,L,P,0,5567,1307.6821777318537,1466.0888030512172
No. 3614,train1,5568.png,L,P,0,5568,1694.5920584746707,1231.5178904471113
No. 3615,train1,5569.png,L,P,0,5569,129.27321372490522,-1297.206127964848
No. 3616,train1,5570.png,L,P,0,5570,-268.3952042503305,-849.645942356466
No. 3617,train1,5571.png,L,P,0,5571,673.07596036174,-398.3454860983452
No. 3618,train1,5572.png,L,P,0,5572,-485.17334152824077,-652.2927075196416
No. 3619,train1,5573.png,L,P,0,5573,-395.01359143288573,-1389.6534126337317
No. 3620,train1,5574.png,L,P,0,5574,-505.7253060245592,940.3743092610022
No. 3621,train1,5575.png,L,P,0,5575,-244.5177094667622,587.489660379574
No. 3622,train1,5576.png,L,P,0,5576,-743.8879851997235,185.54326205159768
No. 3623,train1,5577.png,L,P,0,5577,-267.00940133449035,-1733.8405215434193
No. 3624,train1,5578.png,L,P,0,5578,-697.1299419683593,-17.536171002064208
No. 3625,train1,5579.png,L,P,0,5579,-253.15512708639613,365.4938105741723
No. 3626,train1,5580.png,L,P,0,5580,-341.4824122322815,-79.943010972995
No. 3627,train1,5581.png,L,P,0,5581,1394.67654080611,2119.382712618817
No. 3628,train1,5582.png,L,P,0,5582,-605.181458444143,220.3656577374274
No. 3630,train1,5584.png,L,P,0,5584,1443.4043140494282,960.3636973000994
No. 3631,train1,5585.png,L,P,0,5585,2294.633691916438,-1061.9294580780747
No. 3632,train1,5586.png,L,P,0,5586,-377.80737988595325,1629.7842371485542
No. 3633,train1,5587.png,L,P,0,5587,-442.60503306823443,-437.89916765796596
No. 3634,train1,5588.png,L,P,0,5588,1009.5035021570925,86.98548031801218
No. 3635,train1,5589.png,L,P,0,5589,1953.7264093106696,1649.2812247230954
No. 3636,train1,5590.png,L,P,0,5590,355.79308099837664,-1186.503204089785
No. 3637,train1,5591.png,L,P,0,5591,-469.4075269847278,250.89459971771643
No. 3638,train1,5592.png,L,P,0,5592,-886.1387072934857,415.5820263214216
No. 3639,train1,5593.png,L,P,0,5593,-1840.3687715927922,703.4112436489864
No. 3640,train1,5594.png,L,P,0,5594,350.1326513356522,653.0544046308253
No. 3641,train1,5595.png,L,P,0,5595,673.1239618206557,-625.9427631642171
No. 3642,train1,5596.png,L,P,0,5596,169.09700363368987,-289.68732569453226
No. 3643,train1,5597.png,L,P,0,5597,-1509.3539011300386,7.904060903962837
No. 3644,train1,5598.png,L,P,0,5598,204.27424649065912,-1970.6198881453388
No. 3645,train1,5599.png,L,P,0,5599,-109.00840914874766,-730.3282267832237
No. 3646,train1,5600.png,L,P,0,5600,1615.2616274835832,-1380.0205296788101
No. 3647,train1,5601.png,L,P,0,5601,1786.995092947609,899.0814671137098
No. 3648,train1,5602.png,L,P,0,5602,-967.7087711256576,984.6758311201343
No. 3649,train1,5603.png,L,P,0,5603,-606.2490717738425,555.112808931458
No. 3650,train1,5604.png,L,P,0,5604,-220.09373860080697,-78.44240975199635
No. 3651,train1,5605.png,L,P,0,5605,-564.0948523962446,-519.4480946813289
No. 3652,train1,5606.png,L,P,0,5606,-649.7692664838298,1000.0758755957039
No. 3656,train1,5610.png,L,P,0,5610,-745.5476027541722,249.09394673768506
No. 3657,train1,5611.png,L,P,0,5611,83.3398558652598,1267.5377163058638
No. 3659,train1,5613.png,L,P,0,5613,-191.35279654955846,651.1379615271136
No. 3660,train1,5614.png,L,P,0,5614,-560.3371096637039,1086.9035001286225
No. 3662,train1,5616.png,L,P,0,5616,469.4732856574951,124.17461691609768
No. 3663,train1,5617.png,L,P,0,5617,2193.4421104488565,752.7912318025528
No. 3665,train1,5619.png,L,P,0,5619,-1202.1193086004419,1188.4250295376512
No. 3666,train1,5620.png,L,P,0,5620,-66.25569125137872,-490.6156594015073
No. 3667,train1,5621.png,L,P,0,5621,-88.66577269132753,535.4676644692853
No. 3668,train1,5622.png,L,P,0,5622,-189.3514616587694,363.85719629363285
No. 3669,train1,5623.png,L,P,0,5623,445.87324607448903,464.09902941922655
No. 3671,train1,5625.png,L,P,0,5625,-191.70731957526812,-41.79185995349691
No. 3672,train1,5626.png,L,P,0,5626,84.99166030237336,-1189.5936389681788
No. 3673,train1,5627.png,L,P,0,5627,369.96019519563134,-21.00613993655256
No. 3674,train1,5628.png,L,P,0,5628,980.6597015140504,819.072785450756
No. 3675,train1,5629.png,L,P,0,5629,1091.5887017487253,652.6351065952466
No. 3676,train1,5630.png,L,P,0,5630,55.74693531950272,-1120.485136508034
No. 3677,train1,5631.png,L,P,0,5631,241.2542689689623,-240.07844655180682
No. 3678,train1,5632.png,L,P,0,5632,901.7416685504887,251.92705005052107
No. 3679,train1,5633.png,L,P,0,5633,-1054.8061870005781,-1086.3412316966796
No. 3680,train1,5634.png,L,P,0,5634,230.06369550923935,574.5021727198084
No. 3682,train1,5636.png,L,P,0,5636,2545.111713921087,168.0485717820708
No. 3685,train1,5639.png,L,P,0,5639,-104.83922785122311,154.0790501106061
No. 3686,train1,5640.png,L,P,0,5640,477.00316550564565,-250.1603152239391
No. 3687,train1,5641.png,L,P,0,5641,1993.0852298023267,1451.7383852731796
No. 3688,train1,5642.png,L,P,0,5642,-152.32871789344992,61.33600698301994
No. 3689,train1,5643.png,L,P,0,5643,-647.7111366077725,-1244.1382108392545
No. 3690,train1,5644.png,L,P,0,5644,413.0928422585474,241.0468062352748
No. 3691,train1,5645.png,L,P,0,5645,2535.6798310857203,574.3548839011488
No. 3692,train1,5646.png,L,P,0,5646,-115.85140157721759,376.88932683037905
No. 3693,train1,5647.png,L,P,0,5647,-52.62725593490103,892.2256800885345
No. 3694,train1,5648.png,L,P,0,5648,-110.12860714913928,-656.8959133166092
No. 3695,train1,5649.png,L,P,0,5649,-36.25484556906627,-488.7907439861504
No. 3696,train1,5650.png,L,P,0,5650,-18.273902102664614,-999.2226180177103
No. 3697,train1,5651.png,L,P,0,5651,-26.821587262402137,-872.625890146885
No. 3698,train1,5652.png,L,P,0,5652,-561.6588518121796,-247.63221890025292
No. 3699,train1,5653.png,L,P,0,5653,140.41102764096027,-151.35143667204036
No. 3700,train1,5654.png,L,P,0,5654,-656.6599992795417,1493.858366739864
No. 3701,train1,5655.png,L,P,0,5655,269.7683609750812,-1012.5908679760022
No. 3702,train1,5656.png,L,P,0,5656,525.2303770996222,-284.65970001161105
No. 3703,train1,5657.png,L,P,0,5657,-447.8096752937654,1483.7263529353886
No. 3704,train1,5658.png,L,P,0,5658,-236.08132287262742,377.6236641957521
No. 3705,train1,5659.png,L,P,0,5659,93.88306840158145,401.594316218939
No. 3706,train1,5660.png,L,P,0,5660,-1114.5641675847628,139.02033930817163
No. 3707,train1,5661.png,L,P,0,5661,210.27100463708294,-851.3006177277184
No. 3708,train1,5662.png,L,P,0,5662,2034.2123342054522,-579.6047275380729
No. 3709,train1,5663.png,L,P,0,5663,-121.3507417406725,1123.492393268497
No. 3710,train1,5664.png,L,P,0,5664,1994.6078135186985,28.89910056526173
No. 3711,train1,5665.png,L,P,0,5665,276.9523714733871,-332.4452727947878
No. 3712,train1,5666.png,L,P,0,5666,-374.3102450762837,1650.8557789665251
No. 3713,train1,5667.png,L,P,0,5667,-759.5502634252719,863.9075964890635
No. 3714,train1,5668.png,L,P,0,5668,2339.812745916774,-669.2745031107332
No. 3716,train1,5670.png,L,P,0,5670,96.54459979571955,-623.9983438067225
No. 3717,train1,5671.png,L,P,0,5671,-295.039443042704,1101.1153565590691
No. 3718,train1,5672.png,L,P,0,5672,-162.3163245048198,1274.3078410108558
No. 3720,train1,5674.png,L,P,0,5674,151.24943536349662,96.25150430465412
No. 3721,train1,5675.png,L,P,0,5675,-685.1079803840742,878.4994142198725
No. 3722,train1,5676.png,L,P,0,5676,-203.32750743864432,1336.194489414442
No. 3723,train1,5677.png,L,P,0,5677,-191.50371978395097,1661.3967298771222
No. 3724,train1,5678.png,L,P,0,5678,1505.6038135037334,1267.3294366202313
No. 3725,train1,5679.png,L,P,0,5679,155.0147766493589,-1341.5096680070028
No. 3726,train1,5680.png,L,P,0,5680,196.81133141716856,196.60019824425004
No. 3727,train1,5681.png,L,P,0,5681,-949.9496114489361,783.0449942992674
No. 3728,train1,5682.png,L,P,0,5682,-510.86932761684847,-1756.911064565711
No. 3729,train1,5683.png,L,P,0,5683,-149.07688506956367,284.7637019747175
No. 3730,train1,5684.png,L,P,0,5684,-163.96813412020552,-108.9709048463844
No. 3733,train1,5687.png,L,P,0,5687,-115.00771808201893,686.8364470559244
No. 3734,train1,5688.png,L,P,0,5688,-251.67778841579204,-309.52707510884915
No. 3735,train1,5689.png,L,P,0,5689,-4.303281644854682,-76.06926372844062
No. 3737,train1,5691.png,L,P,0,5691,826.5257999399522,-684.1079937676416
No. 3738,train1,5692.png,L,P,0,5692,480.7557999286206,-127.0573361552007
No. 3739,train1,5693.png,L,P,0,5693,-141.30783894366485,-1088.2834938239548
No. 3740,train1,5694.png,L,P,0,5694,1015.0381344621429,946.700654879074
No. 3742,train1,5696.png,L,P,0,5696,1682.5038862333517,1392.3652905944964
No. 3743,train1,5697.png,L,P,0,5697,565.0927530328082,-909.8997910119147
No. 3744,train1,5698.png,L,P,0,5698,-351.0470654342636,-932.4383879794652
No. 3745,train1,5699.png,L,P,0,5699,1944.749929052977,81.12800103229829
No. 3746,train1,5700.png,L,P,0,5700,-91.51185598567996,76.49888481270514
No. 3747,train1,5701.png,L,P,0,5701,1001.011801697967,1794.3567420709248
No. 3749,train1,5703.png,L,P,0,5703,367.8622652592081,103.2595940603003
No. 3750,train1,5704.png,L,P,0,5704,-72.17597144078984,286.69340156208835
